index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,wait_time
S910,GROUPE DE MeDECINE DE FAMILLE UNIVERSITAIRE DE MANICOUAGAN ET CLSC LIONEL-CHAREST,"CHSGS, CLSC",Hospitals,Province of Quebec,,340,rue clement-lavoie,G4Z 3B8,baie-comeau,qc,"340, rue Clement-Lavoie",Baie-Comeau,2496020,24,49.20892,-68.237917,16
836,Gilley House,,Nursing and residential care facilities,Province of British Columbia,,8275,gilley ave,V5J 4Y8,burnaby,bc,8275 gilley ave burnaby bc v5j 4y8,Burnaby,5915025,59,49.2089907,-122.9733811,241
8558,Border Health Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,301,1 street w,S0N 0N0,climax,sk,"301 1st street west climax, sk s0n 0n0",Climax,4704009,47,49.209032,-108.386761,190
562,Carson House,,Nursing and residential care facilities,Province of British Columbia,,5155,carson st,V5J 2Z1,burnaby,bc,5155 carson st burnaby bc v5j 2z1,Burnaby,5915025,59,49.2096828,-122.9894056,238
834,German Canadian Care Home,,Nursing and residential care facilities,Province of British Columbia,,2010,harrison dr,V5P 2P6,vancouver,bc,2010 harrison dr vancouver bc v5p 2p6,Vancouver,5915022,59,49.2098793,-123.0651145,96
462,Berwick on the Lake,,Nursing and residential care facilities,Province of British Columbia,,3201,ross rd,V9T 6L9,nanaimo,bc,3201 ross rd nanaimo bc v9t 6l9,Nanaimo,5921007,59,49.21002,-124.00388,63
1104,Marine Gateway Medical Clinic,,Ambulatory health care services,Province of British Columbia,,301-470,sw marine drive,V5X 0C4,vancouver,bc,301-470 sw marine drive vancouver bc v5x 0c4,Vancouver,5915022,59,49.210379,-123.11683,82
1429,River Road Residence,,Nursing and residential care facilities,Province of British Columbia,,20972,river rd,V2X 1Z9,maple ridge,bc,20972 river rd maple ridge bc v2x 1z9,Maple Ridge,5915075,59,49.2117379,-122.6403965,165
1054,Leaside Place,,Nursing and residential care facilities,Province of British Columbia,,1807,e 64 ave,V5P 2M9,vancouver,bc,1807 e 64th ave vancouver bc v5p 2m9,Vancouver,5915022,59,49.2121813,-123.068935,256
964,Jasper Crescent Care Home,,Nursing and residential care facilities,Province of British Columbia,,7887,jasper cres,V5P 3T2,vancouver,bc,7887 jasper cres vancouver bc v5p 3t2,Vancouver,5915022,59,49.212233,-123.0665302,23
1350,Providence Health Care - Holy Family Hospital,rehabilitation,Hospitals,Public Health Agency of Canada,,7801,argyle st,V5P 3L6,vancouver,bc,7801 argyle st. vancouver bc v5p 3l6,Vancouver,5915022,59,49.212701,-123.07308,105
3888,Hornepayne Community Hospital,chronic care,Hospitals,Public Health Agency of Canada,,278,front st,P0M 1Z0,hornepayne,on,278 front st. hornepayne on p0m 1z0,Hornepayne,3557096,35,49.212827,-84.774059,265
982,Kaitlyn's Way Home,,Nursing and residential care facilities,Province of British Columbia,,5244,kaitlyns way,V9T 5W1,nanaimo,bc,5244 kaitlyns way nanaimo bc v9t 5w1,Nanaimo,5921007,59,49.2132522,-124.0369539,74
1761,West 63rd Home,,Nursing and residential care facilities,Province of British Columbia,,369,w 63 ave,V5X 2J1,vancouver,bc,369 w 63rd ave vancouver bc v5x 2j1,Vancouver,5915022,59,49.2134497,-123.1139356,182
812,Fraserside Residence,,Nursing and residential care facilities,Province of British Columbia,,7738,gilley ave,V5J 4Y2,burnaby,bc,7738 gilley ave burnaby bc v5j 4y2,Burnaby,5915025,59,49.2134802,-122.9715652,63
1446,Royal Arch Masonic Home,,Nursing and residential care facilities,Province of British Columbia,,7850,champlain cres,V5S 4C7,vancouver,bc,7850 champlain cres vancouver bc v5s 4c7,Vancouver,5915022,59,49.2135328,-123.0288043,83
1742,Vista House,,Nursing and residential care facilities,Province of British Columbia,,6108,neville st,V5J 2J6,burnaby,bc,6108 neville st burnaby bc v5j 2j6,Burnaby,5915025,59,49.2135719,-122.9745099,221
754,Emily House,,Nursing and residential care facilities,Province of British Columbia,,4672,neville st,V5J 2H1,burnaby,bc,4672 neville st burnaby bc v5j 2h1,Burnaby,5915025,59,49.2136236,-122.9979473,287
639,Community Living Society - Neville House,,Nursing and residential care facilities,Province of British Columbia,,5678,neville st,V5J 2H9,burnaby,bc,5678 neville st burnaby bc v5j 2h9,Burnaby,5915025,59,49.2136422,-122.9808733,247
1096,Maple Ridge Treatment Centre,,Nursing and residential care facilities,Province of British Columbia,,22269,callaghan ave,V2X 2E2,maple ridge,bc,22269 callaghan ave maple ridge bc v2x 2e2,Maple Ridge,5915075,59,49.2137785,-122.6051618,224
1196,Neville House,,Nursing and residential care facilities,Province of British Columbia,,5675,neville st,V5J 2J1,burnaby,bc,5675 neville st burnaby bc v5j 2j1,Burnaby,5915025,59,49.2141609,-122.9810592,280
422,Avenir Memory Care at Nanaimo,,Nursing and residential care facilities,Province of British Columbia,,4989,wills rd,V9T 2K4,nanaimo,bc,4989 wills rd nanaimo bc v9t 2k4,Nanaimo,5921007,59,49.21429,-124.02451,285
1810,Woodvan,,Nursing and residential care facilities,Province of British Columbia,,1384,e 61 ave,V5X 2C7,vancouver,bc,1384 e 61st ave vancouver bc v5x 2c7,Vancouver,5915022,59,49.214385,-123.0777711,163
730,East 61st Community House,,Nursing and residential care facilities,Province of British Columbia,,648,e 61 ave,V5X 2B9,vancouver,bc,648 e 61st ave vancouver bc v5x 2b9,Vancouver,5915022,59,49.2146808,-123.0920388,177
1554,St. Vincent's Langara,,Nursing and residential care facilities,Province of British Columbia,,255,w 62 ave,V5X 2E2,vancouver,bc,255 w 62nd ave vancouver bc v5x 2e2,Vancouver,5915022,59,49.214793,-123.1112858,136
S1166,CLSC DE MARSOUI,CLSC,Ambulatory health care services,Province of Quebec,,8,rue principale est,G0E 1S0,marsoui,qc,"8, rue Principale Est",Marsoui,2404025,24,49.21495,-66.067007,37
1025,Kopernik Lodge,,Nursing and residential care facilities,Province of British Columbia,,3150,rosemont dr,V5S 2C9,vancouver,bc,3150 rosemont dr vancouver bc v5s 2c9,Vancouver,5915022,59,49.21522,-123.039,94
766,Fair Haven Burnaby Lodge,,Nursing and residential care facilities,Province of British Columbia,,7557,sussex ave,V5J 3V6,burnaby,bc,7557 sussex ave burnaby bc v5j 3v6,Burnaby,5915025,59,49.2152662,-123.0058287,218
1448,Royal City Manor,,Nursing and residential care facilities,Province of British Columbia,,77,jamieson ct,V3L 5P8,new westminster,bc,77 jamieson ct new westminster bc v3l 5p8,New Westminster,5915029,59,49.2153153,-122.8951618,40
1422,Ridge Meadows Hospital,general,Hospitals,Public Health Agency of Canada,,11666,laity st,V2X 5A3,maple ridge,bc,11666 laity st. maple ridge bc v2x 5a3,Maple Ridge,5915075,59,49.2161889,-122.63008,248
1492,Shiloah,,Nursing and residential care facilities,Province of British Columbia,,7401,sussex ave,V5J 3V6,burnaby,bc,7401 sussex ave burnaby bc v5j 3v6,Burnaby,5915025,59,49.2168451,-123.0055897,14
1197,New Britton House,,Nursing and residential care facilities,Province of British Columbia,,7478,britton st,V3N 3A5,burnaby,bc,7478 britton st burnaby bc v3n 3a5,Burnaby,5915025,59,49.2168933,-122.9478861,287
575,Cedarvale (East),,Nursing and residential care facilities,Province of British Columbia,,23635,118 ave,V4R 2C9,maple ridge,bc,23635 118th ave maple ridge bc v4r 2c9,Maple Ridge,5915075,59,49.2169929,-122.5669671,273
1500,Sidley Street,,Nursing and residential care facilities,Province of British Columbia,,4942,sidley st,V5J 1T5,burnaby,bc,4942 sidley st burnaby bc v5j 1t5,Burnaby,5915025,59,49.2171669,-122.9932027,229
920,Highgate Medical Clinic,,Ambulatory health care services,Province of British Columbia,,103-7188,kingsway,V5E 1G3,burnaby,bc,103-7188 kingsway burnaby bc v5e 1g3,Burnaby,5915025,59,49.218204,-122.955384,154
706,Dogwood Lodge,,Nursing and residential care facilities,Province of British Columbia,,500,w 57 ave,V6P 6E8,vancouver,bc,500 w 57th ave vancouver bc v6p 6e8,Vancouver,5915022,59,49.218578,-123.118,114
831,George Pearson Centre,rehabilitation,Nursing and residential care facilities,Public Health Agency of Canada,,700,west 57 ave,V6P 1S1,vancouver,bc,700 west 57th ave. vancouver bc v6p 1s1,Vancouver,5915022,59,49.21877,-123.121144,162
1342,Primecare Medical Centre,,Ambulatory health care services,Province of British Columbia,,201-7315,edmonds street,V3N 1A7,burnaby,bc,201-7315 edmonds street burnaby bc v3n 1a7,Burnaby,5915025,59,49.218846,-122.951615,184
1682,Twelfth Avenue,,Nursing and residential care facilities,Province of British Columbia,,7755,12 ave,V3N 2K6,burnaby,bc,7755 12th ave burnaby bc v3n 2k6,Burnaby,5915025,59,49.2190106,-122.9329777,275
S520,CHSLD BOISVERT,CHSLD,Nursing and residential care facilities,Province of Quebec,,70,avenue mance,G4Z 1M9,baie-comeau,qc,"70, avenue Mance",Baie-Comeau,2496020,24,49.219027,-68.150751,292
1756,Welcome Medical Clinic,,Ambulatory health care services,Province of British Columbia,,105-7885,6 street,V3N 3N4,burnaby,bc,105-7885 6th street burnaby bc v3n 3n4,Burnaby,5915025,59,49.219204,-122.927954,234
1192,Nelson Avenue,,Nursing and residential care facilities,Province of British Columbia,,7077,nelson ave,V5J 4B9,burnaby,bc,7077 nelson ave burnaby bc v5j 4b9,Burnaby,5915025,59,49.2192139,-122.9945662,129
1095,Maple Ridge Seniors Village,,Nursing and residential care facilities,Province of British Columbia,,22141,119 ave,V2X 2Y7,maple ridge,bc,22141 119th ave maple ridge bc v2x 2y7,Maple Ridge,5915075,59,49.2193789,-122.6084592,91
1648,Thornton,,Nursing and residential care facilities,Province of British Columbia,,11960,249a st,V4R 2E3,maple ridge,bc,11960 249a st maple ridge bc v4r 2e3,Maple Ridge,5915075,59,49.2195003,-122.5310159,103
1577,Sunrise of Vancouver,,Nursing and residential care facilities,Province of British Columbia,,999,w 57 ave,V6P 6Y9,vancouver,bc,999 w 57th ave vancouver bc v6p 6y9,Vancouver,5915022,59,49.2195762,-123.1278011,236
1357,Pure Care Clinic,,Ambulatory health care services,Province of British Columbia,,105-22470,dewdney trunk road,V2X 5Z6,maple ridge,bc,105-22470 dewdney trunk road maple ridge bc v2x 5z6,Maple Ridge,5915075,59,49.219791,-122.600013,17
646,Cook Avenue,,Nursing and residential care facilities,Province of British Columbia,,21181,cook ave,V2X 7P7,maple ridge,bc,21181 cook ave maple ridge bc v2x 7p7,Maple Ridge,5915075,59,49.2199007,-122.6343005,294
1421,Ridge Meadows Care Clinic,,Ambulatory health care services,Province of British Columbia,,203-19800,lougheed highway,V3Y 2W1,pitt meadows,bc,203-19800 lougheed highway pitt meadows bc v3y 2w1,Pitt Meadows,5915070,59,49.22004,-122.6718,243
949,Innervisions Recovery Society Hannah House,,Nursing and residential care facilities,Province of British Columbia,,11982,laity st,V2X 5A6,maple ridge,bc,11982 laity st maple ridge bc v2x 5a6,Maple Ridge,5915075,59,49.2202573,-122.6312954,117
707,Doman House,,Nursing and residential care facilities,Province of British Columbia,,6985,doman st,V5S 3H9,vancouver,bc,6985 doman st vancouver bc v5s 3h9,Vancouver,5915022,59,49.2203849,-123.0371915,265
418,Ashnola at the Crossing,,Nursing and residential care facilities,Province of British Columbia,,3865,hwy 3,V0X 1N1,keremeos,bc,3865 hwy 3 keremeos bc v0x 1n1,Okanagan-Similkameen G,5907053,59,49.220572,-119.953199,29
1147,Millers Way,,Nursing and residential care facilities,Province of British Columbia,,7710,15 ave,V3N 1W5,burnaby,bc,7710 15th ave burnaby bc v3n 1w5,Burnaby,5915025,59,49.220594,-122.935316,285
878,Gray House,,Nursing and residential care facilities,Province of British Columbia,,6957,gray ave,V5J 3Y9,burnaby,bc,6957 gray ave burnaby bc v5j 3y9,Burnaby,5915025,59,49.2206634,-123.0000315,295
655,Cottonwood Medical Clinic,,Ambulatory health care services,Province of British Columbia,,102-12005,238b street,V4R 1W1,maple ridge,bc,102-12005 238b street maple ridge bc v4r 1w1,Maple Ridge,5915075,59,49.22069,-122.561484,277
1250,Origin at Longwood (Astoria Suites),,Nursing and residential care facilities,Province of British Columbia,,6205,oliver rd,V9T 6T1,nanaimo,bc,6205 oliver rd nanaimo bc v9t 6t1,Nanaimo,5921007,59,49.22078,-124.03124,105
451,Beckman House,,Nursing and residential care facilities,Province of British Columbia,,12032,216 st,V2X 5J3,maple ridge,bc,12032 216th st maple ridge bc v2x 5j3,Maple Ridge,5915075,59,49.2212835,-122.6220496,116
2183,St. Alban's Community Health Centre,,Ambulatory health care services,Province of Newfoundland and Labrador,,,cormier avenue,A0H 1E0,st albans,nl,cormier avenue st. alban's nl a0h 1e0,Lewisporte,1008044,10,49.221526,-55.058038,214
1189,Nazirah House,,Nursing and residential care facilities,Province of British Columbia,,4560,imperial st,V5J 1B6,burnaby,bc,4560 imperial st burnaby bc v5j 1b6,Burnaby,5915025,59,49.2215495,-123.0007978,280
1674,Turner Connection,,Nursing and residential care facilities,Province of British Columbia,,5745,metral dr,V9T 2L5,nanaimo,bc,5745 metral dr nanaimo bc v9t 2l5,Nanaimo,5921007,59,49.221571,-124.04173,192
791,Fletcher 1,,Nursing and residential care facilities,Province of British Columbia,,12062,fletcher st,V2X 6K9,maple ridge,bc,12062 fletcher st maple ridge bc v2x 6k9,Maple Ridge,5915075,59,49.2216885,-122.5919793,131
1217,Normanna Rest Home Ii,,Nursing and residential care facilities,Province of British Columbia,,7725,4 st,V3N 5B6,burnaby,bc,7725 4th st burnaby bc v3n 5b6,Burnaby,5915025,59,49.2221124,-122.9276938,195
358,6699 Arlington,,Nursing and residential care facilities,Province of British Columbia,,6699,arlington st,V5S 3P1,vancouver,bc,6699 arlington st vancouver bc v5s 3p1,Vancouver,5915022,59,49.222641,-123.029465,134
584,Champlain House,,Nursing and residential care facilities,Province of British Columbia,,2810,e 51 ave,V5S 1R3,vancouver,bc,2810 e 51st ave vancouver bc v5s 1r3,Vancouver,5915022,59,49.222657,-123.048,57
933,Holly,,Nursing and residential care facilities,Province of British Columbia,,7473,holly st,V5E 2C3,burnaby,bc,7473 holly st burnaby bc v5e 2c3,Burnaby,5915025,59,49.22274,-122.947842,245
357,6655a and 6655b Arlington Street,,Nursing and residential care facilities,Province of British Columbia,,6655,arlington st,V5S 3P1,vancouver,bc,6655 arlington st vancouver bc v5s 3p1,Vancouver,5915022,59,49.222888,-123.029207,17
1013,Kiwanis Care Centre,,Nursing and residential care facilities,Province of British Columbia,,35,clute st,V3L 1Z5,new westminster,bc,35 clute st new westminster bc v3l 1z5,New Westminster,5915029,59,49.2232118,-122.9150878,93
1376,Rainbow Lodge,,Nursing and residential care facilities,Province of British Columbia,,7510,6 st,V3N 3M1,burnaby,bc,7510 6th st burnaby bc v3n 3m1,Burnaby,5915025,59,49.2238303,-122.9332908,159
1379,Randall House,,Nursing and residential care facilities,Province of British Columbia,,6610,gilley ave,V5C 5T5,burnaby,bc,6610 gilley ave burnaby bc v5c 5t5,Burnaby,5915025,59,49.2239136,-122.9716122,244
1199,New Pitt Meadows Medical Clinic,,Ambulatory health care services,Province of British Columbia,,12181,harris road,V3Y 2E9,pitt meadows,bc,12181 harris road pitt meadows bc v3y 2e9,Pitt Meadows,5915070,59,49.224038,-122.690225,265
538,Campbell House,,Nursing and residential care facilities,Province of British Columbia,,21351,campbell ave,V2X 7G6,maple ridge,bc,21351 campbell ave maple ridge bc v2x 7g6,Maple Ridge,5915075,59,49.2241206,-122.629491,95
1843,Boissevain Health Centre,active acute hospital,Hospitals,Canadian Institute for Health Information,,305,mill road s,R0K 0E0,boissevain,mb,305 mill road south boissevain mb r0k0v0 canada,Boissevain-Morton,4605032,46,49.224217,-100.059664,126
1200,New Vista Care Home i,,Nursing and residential care facilities,Province of British Columbia,,7550,rosewood st,V5E 3Z3,burnaby,bc,7550 rosewood st burnaby bc v5e 3z3,Burnaby,5915025,59,49.224288,-122.945653,87
336,122nd Avenue Home,,Nursing and residential care facilities,Province of British Columbia,,22229,122 ave,V2X 3X8,maple ridge,bc,22229 122nd ave maple ridge bc v2x 3x8,Maple Ridge,5915075,59,49.2244182,-122.6062374,273
1094,Maple Ridge House,,Nursing and residential care facilities,Province of British Columbia,,12210,232a st,V2X 0R2,maple ridge,bc,12210 232a st maple ridge bc v2x 0r2,Maple Ridge,5915075,59,49.2245369,-122.5783552,66
898,Harmony Court Care Centre,,Nursing and residential care facilities,Province of British Columbia,,7195,canada way,V5E 3R7,burnaby,bc,7195 canada way burnaby bc v5e 3r7,Burnaby,5915025,59,49.224537,-122.942499,299
911,Health and Home Care Society of British Columbia,,Nursing and residential care facilities,Province of British Columbia,,2711,e 49 ave,V5S 1K3,vancouver,bc,2711 e 49th ave vancouver bc v5s 1k3,Vancouver,5915022,59,49.224896,-123.051,164
739,Edmonds House,,Nursing and residential care facilities,Province of British Columbia,,7731,wedgewood st,V5E 2E5,burnaby,bc,7731 wedgewood st burnaby bc v5e 2e5,Burnaby,5915025,59,49.2252184,-122.9412436,219
958,j-Von Medical Centre,,Ambulatory health care services,Province of British Columbia,,4468,beresford street,V5H 0B8,burnaby,bc,4468 beresford street burnaby bc v5h 0b8,Burnaby,5915025,59,49.225261,-123.003865,46
1798,Willow Manor Care Centre,,Nursing and residential care facilities,Province of British Columbia,,12275,224 st,V2X 6H5,maple ridge,bc,12275 224th st maple ridge bc v2x 6h5,Maple Ridge,5915075,59,49.2253273,-122.6020158,194
767,Fair Haven Homes Vancouver Lodge,,Nursing and residential care facilities,Province of British Columbia,,2720,e 48 ave,V5S 1G7,vancouver,bc,2720 e 48th ave vancouver bc v5s 1g7,Vancouver,5915022,59,49.2253678,-123.0513694,283
537,Campbell Home,,Nursing and residential care facilities,Province of British Columbia,,20139,telep ave,V2X 3M4,maple ridge,bc,20139 telep ave maple ridge bc v2x 3m4,Maple Ridge,5915075,59,49.2254665,-122.6634862,32
1449,Royal Columbia Medical Clinic,,Ambulatory health care services,Province of British Columbia,,107-301,east columbia street,V3L 3W5,new westminster,bc,107-301 east columbia street new westminster bc v3l 3w5,New Westminster,5915029,59,49.225627,-122.892883,32
